104.21.49.68,LHR,Europe,London,205 ms
104.21.48.140,LHR,Europe,London,209 ms
104.21.61.164,LHR,Europe,London,214 ms
104.21.113.227,LHR,Europe,London,216 ms
104.21.7.92,LHR,Europe,London,219 ms
