172.66.43.64,SJC,North America,San Jose,148 ms
162.159.33.39,SJC,North America,San Jose,149 ms
162.159.143.85,SJC,North America,San Jose,151 ms
162.159.14.179,SJC,North America,San Jose,151 ms
162.159.206.204,SJC,North America,San Jose,151 ms
