172.67.148.20,LHR,Europe,London,190 ms
104.21.8.110,LHR,Europe,London,191 ms
172.67.191.56,LHR,Europe,London,194 ms
104.21.11.39,LHR,Europe,London,194 ms
172.67.188.41,LHR,Europe,London,200 ms
