104.21.197.151,LHR,Europe,London,197 ms
172.67.165.121,LHR,Europe,London,197 ms
104.21.210.9,LHR,Europe,London,201 ms
172.67.187.142,LHR,Europe,London,201 ms
172.67.177.24,LHR,Europe,London,202 ms
