104.17.172.33,SJC,North America,San Jose,148 ms
104.17.153.70,SJC,North America,San Jose,148 ms
104.19.48.177,SJC,North America,San Jose,149 ms
104.18.178.11,SJC,North America,San Jose,150 ms
104.19.224.240,SJC,North America,San Jose,150 ms
