104.21.5.253,LHR,Europe,London,198 ms
104.21.2.154,LHR,Europe,London,200 ms
104.21.7.108,LHR,Europe,London,200 ms
104.21.6.228,LHR,Europe,London,207 ms
172.67.238.216,LHR,Europe,London,207 ms
