104.18.53.175,SJC,North America,San Jose,154 ms
104.18.119.23,LAX,North America,Los Angeles,154 ms
104.18.62.254,SJC,North America,San Jose,156 ms
104.18.48.71,SJC,North America,San Jose,157 ms
162.159.5.125,SJC,North America,San Jose,157 ms
