ip,,,,
104.16.29.95,SJC,North America,San Jose,153 ms
104.16.18.35,SJC,North America,San Jose,154 ms
198.41.199.8,SJC,North America,San Jose,154 ms
104.19.12.170,SJC,North America,San Jose,154 ms
104.16.17.75,SJC,North America,San Jose,154 ms
