104.17.147.190,SJC,North America,San Jose,150 ms
104.16.25.187,SJC,North America,San Jose,150 ms
104.19.6.43,SJC,North America,San Jose,152 ms
104.18.86.252,SJC,North America,San Jose,152 ms
104.16.23.166,SJC,North America,San Jose,153 ms
